metric,algorithm,value,Constraints,percentage,version,pct,diff,dataset
Equal Odds Difference,EGR,-0.011234586698412402,True protected attributes,0.4,3,25.96852276868048,-0.002917456204744373,Law School
Equal Odds Difference,GSR,-0.024028590768978425,True protected attributes,0.4,3,65.38652402201765,-0.015711460275310396,Law School
Equal Odds Difference,SOFT,0.0,Noisy protected attributes,0.4,3,inf,0.008317130493668029,Law School
Equal Odds Difference,PRIV,0.012342447472441335,Noisy protected attributes,0.4,3,167.38639570667667,0.020659577966109365,Law School
Equal Odds Difference,MDRO,-0.0021967405970351375,Noisy protected attributes,0.4,3,-278.61231794474793,0.006120389896632892,Law School
Equal Odds Difference,ARL,-0.01109799604289484,No protected attributes,0.4,3,25.057366559498607,-0.0027808655492268103,Law School
Equal Odds Difference,DRO,0.0,No protected attributes,0.4,3,inf,0.008317130493668029,Law School
Accuracy,LR,0.8299435028248587,No constraints,0.4,4,0.0,0.0,Law School
Accuracy,RF,0.8772128060263653,No constraints,0.4,4,5.388578789179899,0.047269303201506574,Law School
Accuracy,SREW,0.8301318267419963,True protected attributes,0.4,4,0.02268602540835829,0.00018832391713752283,Law School
Accuracy,ADDEB,0.8271186440677966,True protected attributes,0.4,4,-0.3415300546448119,-0.0028248587570621764,Law School
Accuracy,LFR,0.8016949152542373,True protected attributes,0.4,4,-3.5236081747709536,-0.02824858757062143,Law School
Accuracy,CALEQ,0.8288135593220339,True protected attributes,0.4,4,-0.13633265167007913,-0.001129943502824804,Law School
Accuracy,ROC,0.8128060263653484,True protected attributes,0.4,4,-2.108433734939763,-0.01713747645951036,Law School
Accuracy,EGR,0.8303201506591337,True protected attributes,0.4,4,0.04536176003628878,0.00037664783427493465,Law School
Accuracy,GSR,0.8308851224105461,True protected attributes,0.4,4,0.11332728921124025,0.0009416195856873921,Law School
Accuracy,SOFT,0.8016949152542373,Noisy protected attributes,0.4,4,-3.5236081747709536,-0.02824858757062143,Law School
